num_cards,mcts_heads,player_0_heads,player_1_heads,winner
7,54,40,67,1
7,49,61,68,0
7,33,59,70,0
7,19,79,76,0
7,39,69,50,0
7,22,42,76,0
7,17,58,66,0
7,64,48,67,1
7,53,55,69,0
7,30,39,66,0
7,22,49,72,0
7,31,75,58,0
7,75,67,59,2
7,47,66,61,0
7,56,49,75,1
7,9,68,35,0
7,10,68,66,0
7,76,18,55,1
7,27,75,28,0
7,31,63,66,0
7,22,76,50,0
7,25,70,32,0
7,28,51,71,0
7,46,63,67,0
7,11,75,44,0
7,24,70,65,0
7,51,53,66,0
7,36,72,66,0
7,49,52,75,0
7,21,64,82,0
7,34,69,28,2
7,40,67,58,0
7,57,46,68,1
7,10,66,28,0
7,79,12,32,1
7,46,67,30,2
7,27,35,66,0
7,17,36,67,0
7,21,38,72,0
7,46,75,62,0
7,30,70,38,0
7,68,56,50,2
7,20,72,39,0
7,36,58,69,0
7,48,65,77,0
7,42,85,65,0
7,22,54,72,0
7,47,39,66,1
7,51,68,55,0
7,42,40,75,1
7,23,63,67,0
7,68,48,41,2
7,22,33,66,0
7,57,42,69,1
7,43,50,66,0
7,24,50,67,0
7,70,64,33,2
7,67,58,59,1
7,53,62,71,0
7,72,50,58,1
7,2,33,67,0
7,11,39,69,0
7,51,68,45,2
7,67,67,60,2
7,15,53,82,0
7,38,66,34,2
7,49,72,63,0
7,39,68,14,2
7,26,47,69,0
7,36,65,69,0
7,38,67,62,0
7,27,59,68,0
7,70,53,68,1
7,23,74,61,0
7,25,68,59,0
7,66,56,61,1
7,59,62,74,0
7,54,52,73,1
7,24,66,49,0
7,5,66,34,0
7,28,68,65,0
7,59,52,67,1
7,27,31,69,0
7,44,75,62,0
7,38,74,69,0
7,46,45,73,1
7,36,67,39,0
7,28,29,68,0
7,15,67,36,0
7,37,70,74,0
7,58,40,70,1
7,27,24,76,1
7,25,48,73,0
7,43,71,72,0
7,26,75,54,0
7,25,36,77,0
7,32,67,59,0
7,17,45,76,0
7,80,53,45,2
7,26,69,60,0
7,40,81,65,0
7,20,66,53,0
7,68,60,80,1
7,42,30,67,1
7,57,35,73,1
7,30,69,43,0
7,36,55,66,0
7,42,37,66,1
7,26,69,61,0
7,46,37,70,1
7,42,45,66,0
7,56,71,78,0
7,57,43,68,1
7,34,94,57,0
7,27,67,59,0
7,43,77,18,2
7,16,77,61,0
7,66,35,66,1
7,7,26,67,0
7,35,23,66,1
7,66,52,59,1
7,28,68,59,0
7,35,51,68,0
7,67,50,51,1
7,37,74,53,0
7,30,72,38,0
7,22,67,36,0
7,49,67,55,0
7,54,70,63,0
7,50,60,67,0
7,25,66,54,0
7,18,75,40,0
7,18,71,58,0
7,24,67,54,0
7,41,73,67,0
7,16,55,70,0
7,50,44,67,1
7,33,68,70,0
7,27,60,73,0
7,55,70,72,0
7,28,74,52,0
7,51,67,70,0
7,43,67,37,2
7,21,70,63,0
7,48,59,67,0
7,77,63,38,2
7,39,52,67,0
7,35,78,58,0
7,48,70,27,2
7,47,66,60,0
7,68,42,37,2
7,27,45,67,0
7,41,74,50,0
7,31,74,62,0
7,30,38,66,0
7,26,42,69,0
7,31,46,72,0
7,57,51,83,1
7,19,52,69,0
7,54,68,38,2
7,49,59,68,0
7,49,73,28,2
7,52,59,71,0
7,42,69,51,0
7,31,75,62,0
7,44,76,61,0
7,35,61,71,0
7,12,66,12,-1
7,34,59,74,0
7,44,59,72,0
7,37,73,72,0
7,41,54,67,0
7,39,47,71,0
7,34,82,38,0
7,29,49,66,0
7,46,79,32,2
7,28,87,43,0
7,29,38,69,0
7,68,42,72,1
7,9,68,78,0
7,36,72,65,0
7,53,67,87,0
7,38,66,65,0
7,67,44,45,1
7,36,67,66,0
7,33,77,57,0
7,33,38,68,0
7,35,55,75,0
7,63,75,59,2
7,72,53,59,1
7,53,52,67,1
7,39,38,74,1
7,22,40,70,0
7,24,59,69,0
7,38,70,47,0
7,48,66,25,2
7,63,71,60,2
7,27,49,73,0
7,21,42,67,0
7,19,66,52,0
7,21,39,68,0
7,46,68,62,0
7,30,71,60,0
7,32,33,75,0
7,37,71,50,0
7,38,23,72,1
7,48,79,62,0
7,53,66,37,2
7,28,88,64,0
7,29,44,69,0
7,40,50,73,0
7,37,77,45,0
7,45,67,42,2
7,15,46,72,0
7,41,62,69,0
7,75,59,42,2
7,26,67,59,0
7,25,75,32,0
7,51,46,73,1
7,79,60,59,2
7,13,66,39,0
7,67,31,42,1
7,29,46,66,0
7,30,58,76,0
7,26,69,28,0
7,68,45,66,1
7,66,64,52,2
7,23,33,76,0
7,34,47,66,0
7,46,76,46,-1
7,50,69,63,0
7,47,64,68,0
7,25,75,53,0
7,64,69,52,2
7,59,66,57,2
7,33,68,38,0
7,64,57,70,1
7,46,47,66,0
7,35,59,67,0
7,21,68,41,0
7,77,58,55,2
7,45,46,76,0
7,29,58,70,0
7,61,68,46,2
7,47,66,85,0
7,40,69,25,2
7,58,67,73,0
7,27,45,76,0
7,48,82,58,0
7,32,49,74,0
7,68,55,40,2
7,29,61,80,0
7,45,56,70,0
7,29,69,33,0
7,26,62,70,0
7,42,44,81,0
7,71,62,61,2
7,50,72,33,2
7,33,72,50,0
7,55,37,70,1
7,54,57,67,0
7,64,66,44,2
7,36,80,50,0
7,33,66,59,0
7,42,62,66,0
7,23,38,81,0
7,48,67,68,0
7,71,58,32,2
7,18,30,71,0
7,32,82,41,0
7,33,54,69,0
7,32,66,31,2
7,26,67,48,0
7,37,58,66,0
7,36,63,72,0
7,57,64,66,0
7,74,36,34,2
7,50,68,51,0
7,23,42,69,0
7,68,48,66,1
7,62,47,67,1
7,63,46,68,1
7,23,66,64,0
7,44,68,64,0
7,25,55,82,0
7,33,81,64,0
7,35,67,44,0
7,34,78,52,0
7,35,46,71,0
7,44,66,67,0
7,61,67,55,2
7,36,75,63,0
7,41,30,71,1
7,13,79,54,0
7,13,40,73,0
7,34,71,56,0
7,20,72,67,0
7,22,69,48,0
7,49,66,65,0
7,45,33,69,1
7,30,74,66,0
7,29,48,66,0
7,43,56,74,0
7,25,73,60,0
7,41,71,39,2
7,27,69,64,0
7,37,30,84,1
7,43,48,66,0
7,35,72,33,2
7,43,38,74,1
7,31,53,68,0
7,29,75,55,0
7,25,70,67,0
7,19,35,68,0
7,67,64,40,2
7,63,24,66,1
7,47,37,75,1
7,40,41,68,0
7,29,32,71,0
7,72,38,46,1
7,51,55,68,0
7,64,71,70,0
7,17,40,70,0
7,47,63,70,0
7,36,26,68,1
7,64,53,68,1
7,65,57,70,1
7,34,79,18,2
7,60,55,69,1
7,44,67,69,0
7,27,41,75,0
7,19,69,77,0
7,40,74,40,-1
7,23,23,72,-1
7,37,70,47,0
7,10,48,69,0
7,44,68,64,0
7,35,66,41,0
7,63,53,69,1
7,44,67,60,0
7,56,55,79,1
7,45,59,66,0
7,32,69,21,2
7,21,36,66,0
7,61,68,70,0
7,33,67,29,2
7,47,49,72,0
7,69,66,62,2
7,68,61,39,2
7,10,71,76,0
7,50,48,75,1
7,31,69,79,0
7,31,93,16,2
7,46,58,71,0
7,67,39,44,1
7,55,50,67,1
7,35,53,69,0
7,59,61,69,0
7,27,68,60,0
7,66,68,50,2
7,60,66,28,2
7,22,71,39,0
7,36,48,68,0
7,33,62,67,0
7,25,69,50,0
7,67,45,51,1
7,39,48,66,0
7,23,66,58,0
7,31,72,38,0
7,23,68,60,0
7,46,51,68,0
7,27,35,70,0
7,23,66,24,0
7,57,66,27,2
7,68,61,74,1
7,9,33,68,0
7,38,47,70,0
7,66,63,31,2
7,62,65,67,0
7,42,75,50,0
7,66,31,45,1
7,29,61,67,0
7,13,72,62,0
7,35,66,43,0
7,44,61,77,0
7,49,62,76,0
7,31,50,80,0
7,39,68,66,0
7,60,45,78,1
7,47,66,40,2
7,70,71,58,2
7,26,69,34,0
7,33,66,35,0
7,32,74,62,0
7,46,20,69,1
7,37,68,74,0
7,24,76,31,0
7,19,60,67,0
7,31,74,67,0
7,46,64,69,0
7,12,33,66,0
7,44,56,67,0
7,57,49,72,1
7,22,17,72,1
7,41,35,69,1
7,28,71,29,0
7,56,71,49,2
7,30,68,63,0
7,34,42,67,0
7,47,67,53,0
7,25,36,67,0
7,53,61,68,0
7,38,66,29,2
7,39,68,55,0
7,20,67,71,0
7,61,67,37,2
7,44,69,27,2
7,35,53,68,0
7,32,68,49,0
7,70,70,56,2
7,66,64,68,1
7,41,90,34,2
7,45,65,79,0
7,29,47,70,0
7,71,39,54,1
7,27,71,30,0
7,45,73,63,0
7,17,70,65,0
7,35,66,51,0
7,58,63,69,0
7,56,57,68,0
7,31,74,61,0
7,41,65,71,0
7,30,75,52,0
7,32,66,40,0
7,59,73,42,2
7,58,46,68,1
7,30,76,33,0
7,32,47,77,0
7,42,47,72,0
7,53,65,69,0
7,67,38,52,1
7,27,70,69,0
7,54,69,55,0
7,49,57,83,0
7,74,64,58,2
7,31,53,66,0
7,42,57,74,0
7,30,44,73,0
7,39,66,59,0
7,41,63,72,0
7,30,49,74,0
7,37,48,74,0
7,50,49,77,1
7,52,66,49,2
7,47,71,42,2
7,35,40,68,0
7,40,68,44,0
7,13,70,21,0
7,34,16,67,1
7,41,61,73,0
7,31,79,62,0
7,39,72,55,0
7,21,72,38,0
7,29,33,66,0
7,45,68,56,0
7,50,45,69,1
7,49,60,80,0
7,45,71,52,0
7,36,76,64,0
7,21,13,67,1
7,66,74,41,2
7,36,69,36,-1
7,37,76,42,0
7,65,22,74,1
7,7,61,67,0
7,17,69,60,0
7,46,43,66,1
7,54,69,49,2
7,28,70,52,0
7,40,77,44,0
7,52,73,64,0
7,34,69,72,0
7,71,80,49,2
7,41,71,50,0
7,49,70,33,2
7,70,58,71,1
7,11,55,77,0
7,32,70,66,0
7,30,75,55,0
7,51,59,67,0
7,45,73,63,0
7,44,68,23,2
7,71,49,43,2
7,26,66,34,0
7,33,69,73,0
7,65,43,67,1
7,41,57,76,0
7,49,68,61,0
7,27,66,49,0
7,15,68,40,0
7,31,28,71,1
7,38,31,70,1
7,70,51,32,2
7,8,66,41,0
7,35,21,67,1
7,67,69,66,2
7,21,50,70,0
7,27,78,36,0
7,66,54,54,-1
7,45,66,53,0
7,30,72,29,2
7,36,74,30,2
7,27,66,32,0
7,60,30,79,1
7,55,66,41,2
7,34,70,73,0
7,48,65,67,0
7,72,63,59,2
7,49,48,80,1
7,39,67,38,2
7,37,42,70,0
7,33,59,73,0
7,37,67,56,0
7,42,65,82,0
7,57,66,51,2
7,21,68,37,0
7,58,59,74,0
7,25,73,29,0
7,39,44,75,0
7,40,68,44,0
7,39,70,35,2
7,7,17,71,0
7,47,24,70,1
7,40,66,56,0
7,59,76,39,2
7,47,73,64,0
7,40,64,69,0
7,20,69,48,0
7,48,62,66,0
7,32,66,58,0
7,34,65,73,0
7,29,66,52,0
7,32,54,67,0
7,13,56,66,0
7,24,64,72,0
7,37,57,69,0
7,43,20,67,1
7,30,73,24,2
7,66,54,56,1
7,66,65,63,2
7,22,57,73,0
7,30,70,45,0
7,38,56,80,0
7,26,69,55,0
7,61,69,32,2
7,58,70,56,2
7,11,70,27,0
7,57,36,68,1
7,57,68,82,0
7,30,66,24,2
7,33,82,21,2
7,38,42,67,0
7,45,66,29,2
7,37,42,71,0
7,22,46,72,0
7,34,74,21,2
7,60,68,41,2
7,61,80,60,2
7,30,71,42,0
7,73,32,65,1
7,18,18,66,-1
7,38,71,47,0
7,14,66,51,0
8,32,34,67,0
8,31,73,41,0
8,43,79,60,0
8,52,52,70,-1
8,62,71,67,0
8,24,21,67,1
8,18,16,66,1
8,42,32,66,1
8,51,72,60,0
8,42,31,66,1
8,18,66,66,0
8,62,79,66,0
8,7,67,23,0
8,55,77,56,0
8,38,81,53,0
8,57,52,74,1
8,28,70,62,0
8,65,75,63,2
8,26,39,68,0
8,29,45,75,0
8,28,41,68,0
8,10,67,28,0
8,29,72,69,0
8,54,43,70,1
8,50,57,75,0
8,30,68,55,0
8,27,70,30,0
8,33,70,67,0
8,24,88,39,0
8,66,47,34,2
8,51,29,85,1
8,45,82,46,0
8,36,52,78,0
8,12,67,8,2
8,45,67,41,2
8,50,60,71,0
8,68,41,57,1
8,9,75,32,0
8,29,67,46,0
8,53,61,69,0
8,30,69,68,0
8,31,69,55,0
8,32,66,53,0
8,49,71,67,0
8,52,50,75,1
8,71,53,31,2
8,55,45,68,1
8,37,36,77,1
8,39,41,76,0
8,21,58,67,0
8,37,78,52,0
8,73,38,65,1
8,41,56,76,0
8,51,65,67,0
8,55,57,69,0
8,42,70,77,0
8,44,68,59,0
8,18,39,70,0
8,63,68,70,0
8,47,67,43,2
8,52,70,68,0
8,42,66,69,0
8,62,67,56,2
8,58,28,70,1
8,48,56,75,0
8,62,69,62,-1
8,73,58,65,1
8,58,60,76,0
8,61,64,69,0
8,34,57,74,0
8,28,24,72,1
8,46,38,73,1
8,51,61,67,0
8,39,71,40,0
8,47,52,96,0
8,25,30,71,0
8,33,80,62,0
8,31,9,68,1
8,66,56,50,2
8,32,43,69,0
8,69,40,36,2
8,55,76,57,0
8,23,75,35,0
8,32,70,54,0
8,49,70,63,0
8,42,76,56,0
8,63,65,83,0
8,40,33,66,1
8,32,69,52,0
8,43,66,75,0
8,37,31,70,1
8,48,72,35,2
8,37,79,34,2
8,33,47,71,0
8,28,41,68,0
8,51,62,69,0
8,69,59,43,2
8,33,68,61,0
8,51,68,59,0
8,34,53,71,0
8,15,69,75,0
8,61,66,46,2
8,10,70,31,0
8,46,75,49,0
8,25,28,76,0
8,55,36,73,1
8,30,70,67,0
8,36,48,79,0
8,33,28,68,1
8,68,48,70,1
8,46,66,58,0
8,41,73,50,0
8,30,53,84,0
8,48,66,58,0
8,14,32,72,0
8,32,72,30,2
8,33,82,45,0
8,57,79,44,2
8,56,70,38,2
8,41,73,49,0
8,32,78,43,0
8,48,85,43,2
8,66,68,52,2
8,51,76,50,2
8,43,43,77,-1
8,75,39,58,1
8,31,57,73,0
8,66,55,52,2
8,55,74,45,2
8,62,49,70,1
8,20,74,60,0
8,27,40,91,0
8,35,67,57,0
8,72,60,56,2
8,22,62,67,0
8,34,40,66,0
8,19,68,42,0
8,39,37,66,1
8,36,33,77,1
8,23,73,30,0
8,26,68,79,0
8,52,48,85,1
8,53,72,48,2
8,61,45,73,1
8,59,74,65,0
8,42,76,34,2
8,36,73,54,0
8,53,50,66,1
8,46,77,63,0
8,72,71,32,2
8,37,25,71,1
8,66,33,79,1
8,56,69,67,0
8,37,77,71,0
8,66,64,65,1
8,44,70,40,2
8,26,36,70,0
8,13,38,73,0
8,38,69,62,0
8,50,66,74,0
8,22,69,43,0
8,41,28,67,1
8,45,66,48,0
8,67,63,53,2
8,36,55,66,0
8,44,62,68,0
8,38,66,40,0
8,20,73,59,0
8,46,43,66,1
8,46,67,51,0
8,16,41,77,0
8,64,61,74,1
8,38,78,54,0
8,51,66,45,2
8,46,72,70,0
8,21,72,62,0
8,42,71,54,0
8,40,28,69,1
8,43,54,69,0
8,46,28,77,1
8,50,28,67,1
8,52,74,23,2
8,43,81,71,0
8,7,39,70,0
8,49,69,13,2
8,65,71,36,2
8,46,47,67,0
8,38,67,54,0
8,52,56,67,0
8,50,24,72,1
8,27,68,54,0
8,24,76,48,0
8,28,82,51,0
8,13,66,44,0
8,43,63,69,0
8,37,63,70,0
8,5,68,45,0
8,24,66,58,0
8,54,68,78,0
8,33,90,56,0
8,28,76,32,0
8,28,75,55,0
8,47,76,45,2
8,55,69,35,2
8,68,33,57,1
8,44,30,66,1
8,54,63,66,0
8,34,16,68,1
8,40,66,54,0
8,33,44,75,0
8,42,56,66,0
8,66,57,70,1
8,31,38,66,0
8,49,77,41,2
8,48,70,51,0
8,8,58,66,0
8,21,44,70,0
8,67,43,63,1
8,28,83,58,0
8,30,52,69,0
8,25,69,50,0
8,31,56,66,0
8,70,56,30,2
8,45,57,67,0
8,69,58,39,2
8,8,67,60,0
8,40,24,72,1
8,39,76,61,0
8,67,50,60,1
8,37,67,65,0
8,41,28,78,1
8,20,49,81,0
8,51,67,60,0
8,25,25,70,-1
8,5,37,69,0
8,32,68,45,0
8,56,44,69,1
8,29,66,49,0
8,48,66,64,0
8,24,40,71,0
8,49,78,20,2
8,24,74,64,0
8,5,30,76,0
8,38,69,47,0
8,45,67,65,0
8,45,66,52,0
8,38,67,63,0
8,43,60,71,0
8,43,71,61,0
8,68,72,73,0
8,43,64,66,0
8,70,45,67,1
8,43,69,60,0
8,36,81,61,0
8,43,75,32,2
8,23,74,71,0
8,40,48,74,0
8,62,73,68,0
8,34,69,69,0
8,60,72,71,0
8,43,43,70,-1
8,33,58,74,0
8,67,13,47,1
8,50,74,38,2
8,63,52,73,1
8,25,70,36,0
8,25,34,68,0
8,16,66,36,0
8,30,80,47,0
8,51,68,55,0
8,24,56,67,0
8,31,67,54,0
8,29,52,90,0
8,33,67,70,0
8,47,55,71,0
8,27,64,67,0
8,34,64,68,0
8,41,56,74,0
8,52,68,59,0
8,27,78,58,0
8,58,29,76,1
8,37,70,81,0
8,78,69,42,2
8,29,67,63,0
8,69,59,58,2
8,3,67,33,0
8,29,38,73,0
8,63,69,54,2
8,19,66,40,0
8,37,41,69,0
8,22,71,27,0
8,19,66,53,0
8,33,71,30,2
8,39,75,66,0
8,24,70,54,0
8,40,66,73,0
8,38,62,71,0
8,36,42,66,0
8,31,37,72,0
8,45,89,31,2
8,64,62,68,1
8,67,60,72,1
8,38,72,45,0
8,40,66,54,0
8,68,73,36,2
8,56,63,71,0
8,37,72,61,0
8,75,33,54,1
8,24,58,76,0
8,70,54,71,1
8,47,50,73,0
8,62,60,73,1
8,12,70,56,0
8,30,70,55,0
8,54,75,42,2
8,19,41,68,0
8,23,77,46,0
8,64,73,71,0
8,51,67,37,2
8,71,58,61,1
8,52,67,33,2
8,41,72,19,2
8,35,9,78,1
8,56,65,68,0
8,66,69,59,2
8,71,67,32,2
8,34,68,53,0
8,69,12,32,1
8,40,39,80,1
8,28,69,35,0
8,25,79,61,0
8,71,66,60,2
8,31,67,52,0
8,73,68,69,1
8,25,31,67,0
8,28,71,25,2
8,72,51,27,2
8,33,27,69,1
8,53,55,72,0
8,23,47,74,0
8,62,74,54,2
8,45,24,75,1
8,15,36,69,0
8,71,51,39,2
8,55,64,68,0
8,52,55,69,0
8,23,33,69,0
8,29,68,57,0
8,74,47,37,2
8,39,70,30,2
8,47,37,78,1
8,23,66,51,0
8,60,71,60,-1
8,61,67,70,0
8,35,67,43,0
8,19,54,70,0
8,73,24,49,1
8,54,69,67,0
8,48,48,75,-1
8,81,58,60,1
8,23,72,66,0
8,31,68,41,0
8,34,48,67,0
8,36,68,47,0
8,26,24,69,1
8,35,32,66,1
8,53,71,36,2
8,51,70,54,0
8,66,61,41,2
8,31,73,64,0
8,39,29,70,1
8,64,61,69,1
8,17,85,48,0
8,50,66,46,2
8,43,71,47,0
8,78,57,63,1
8,54,69,64,0
8,38,70,63,0
8,59,78,65,0
8,64,71,72,0
8,49,67,37,2
8,25,72,44,0
8,37,47,70,0
8,52,68,46,2
8,40,36,71,1
8,31,79,45,0
8,27,70,56,0
8,67,42,70,1
8,55,56,70,0
8,47,53,66,0
8,33,31,83,1
8,22,44,71,0
8,66,78,75,0
8,33,73,54,0
8,40,74,66,0
8,67,69,53,2
8,36,69,54,0
8,38,68,56,0
8,13,75,64,0
8,71,71,46,2
8,50,67,59,0
8,60,37,66,1
8,45,73,52,0
8,42,68,46,0
8,52,48,76,1
8,36,66,47,0
8,42,67,65,0
8,38,47,78,0
8,36,68,28,2
8,50,78,61,0
8,47,73,70,0
8,18,62,66,0
8,39,68,54,0
8,32,77,68,0
8,43,46,79,0
8,69,62,59,2
8,45,58,80,0
8,32,39,71,0
8,40,71,31,2
8,53,74,62,0
8,29,39,79,0
8,25,37,84,0
8,69,47,69,1
8,29,23,77,1
8,22,67,50,0
8,51,57,68,0
8,29,30,71,0
8,34,43,66,0
8,79,58,44,2
8,19,66,12,2
8,61,74,42,2
8,38,57,69,0
8,32,37,67,0
8,37,61,66,0
8,46,66,65,0
8,65,74,32,2
8,20,72,38,0
8,31,67,80,0
8,72,50,44,2
8,39,80,37,2
8,35,67,40,0
8,46,63,81,0
8,45,54,69,0
8,66,59,54,2
8,70,64,45,2
8,56,41,73,1
8,36,67,48,0
8,20,68,36,0
8,23,72,39,0
8,24,32,67,0
8,31,71,65,0
8,75,46,50,1
8,41,67,39,2
8,19,32,67,0
8,27,72,48,0
8,32,75,61,0
8,18,46,74,0
8,58,72,61,0
8,55,50,68,1
8,54,72,56,0
8,53,66,67,0
8,31,37,67,0
8,50,76,23,2
8,42,56,75,0
8,37,83,41,0
8,22,83,50,0
8,15,70,66,0
8,45,67,62,0
8,43,83,46,0
8,26,61,71,0
8,37,53,70,0
8,26,68,45,0
8,63,51,72,1
8,28,84,33,0
8,25,56,66,0
8,47,66,45,2
8,53,21,67,1
8,15,31,70,0
8,66,76,64,2
8,56,70,66,0
8,33,62,67,0
8,26,66,54,0
8,46,79,40,2
8,31,63,80,0
8,35,44,67,0
8,66,65,42,2
8,29,67,52,0
8,22,57,70,0
8,23,86,60,0
8,1,26,67,0
8,51,66,57,0
8,57,50,69,1
8,31,75,69,0
8,38,29,66,1
8,70,65,50,2
8,65,75,62,2
8,52,68,48,2
8,42,66,67,0
8,11,72,45,0
8,23,73,29,0
8,54,33,79,1
8,40,36,70,1
8,22,53,81,0
8,41,68,39,2
8,39,48,74,0
8,23,38,74,0
8,36,70,60,0
8,39,39,73,-1
8,75,42,51,1
8,60,71,75,0
8,42,69,53,0
8,46,39,66,1
8,53,59,85,0
8,24,45,68,0
8,61,76,57,2
8,19,77,34,0
8,12,31,68,0
8,28,68,26,2
8,75,60,27,2
8,56,40,80,1
8,61,51,68,1
8,41,73,59,0
8,38,40,69,0
8,35,75,53,0
8,22,55,67,0
8,41,30,77,1
8,69,55,42,2
8,39,33,68,1
8,43,68,56,0
8,67,30,75,1
8,43,45,69,0
8,14,43,66,0
8,71,69,53,2
8,12,63,69,0
8,65,62,68,1
8,49,42,74,1
8,24,72,20,2
8,33,74,46,0
8,23,71,67,0
8,26,48,69,0
8,43,77,48,0
8,38,23,74,1
8,17,38,71,0
8,38,49,72,0
8,30,45,73,0
8,70,45,35,2
8,38,66,53,0
8,43,49,77,0
8,24,73,44,0
8,40,54,84,0
8,34,69,51,0
8,58,61,78,0
8,39,68,72,0
8,47,74,69,0
8,23,68,58,0
8,44,54,74,0
8,36,67,38,0
8,23,69,63,0
8,45,77,43,2
8,34,67,52,0
8,15,35,71,0
8,36,53,76,0
8,48,50,83,0
8,27,71,57,0
8,39,66,38,2
8,49,84,47,2
8,68,72,44,2
8,46,63,68,0
8,54,62,75,0
8,57,70,64,0
8,15,71,60,0
8,42,71,39,2
8,47,68,63,0
8,28,49,67,0
8,41,76,59,0
8,60,56,74,1
8,15,71,58,0
8,27,71,48,0
8,72,68,50,2
8,43,74,45,0
8,11,27,73,0
8,35,54,68,0
8,19,23,66,0
8,76,40,55,1
8,19,69,26,0
8,36,68,37,0
8,50,70,52,0
8,72,43,48,1
8,33,67,33,-1
8,52,59,66,0
8,39,68,42,0
8,29,40,67,0
8,72,56,75,1
8,21,50,73,0
8,49,75,43,2
8,68,38,27,2
8,43,72,65,0
8,67,81,66,2
8,38,54,67,0
8,20,69,19,2
8,31,57,88,0
8,33,33,68,-1
8,32,42,74,0
8,18,72,33,0
8,27,69,55,0
8,39,42,66,0
8,67,59,60,1
8,67,43,49,1
8,43,44,68,0
8,25,71,78,0
8,17,71,13,2
8,33,69,43,0
8,20,78,48,0
8,72,64,55,2
8,33,74,23,2
8,21,65,66,0
8,66,37,56,1
8,27,72,70,0
8,69,41,50,1
8,50,68,41,2
8,53,66,81,0
8,8,38,86,0
8,35,32,67,1
8,48,70,63,0
8,35,69,67,0
8,66,61,56,2
8,40,68,59,0
8,61,52,74,1
8,52,58,74,0
8,61,79,69,0
8,66,64,56,2
8,30,29,73,1
8,22,66,43,0
8,37,68,66,0
8,69,65,50,2
8,41,70,33,2
8,76,53,57,1
8,45,67,64,0
8,26,75,29,0
8,20,74,44,0
