num_cards,mcts_heads,player_0_heads,player_1_heads,winner
9,36,63,69,0
9,51,38,77,1
9,37,59,72,0
9,22,72,35,0
9,37,74,64,0
9,38,35,70,1
9,48,84,36,2
9,65,63,81,1
9,41,60,76,0
9,43,69,29,2
9,43,72,52,0
9,51,43,70,1
9,11,51,72,0
9,13,45,86,0
9,62,66,60,2
9,29,83,47,0
9,26,32,67,0
9,52,66,45,2
9,31,34,73,0
9,24,77,19,2
9,67,33,63,1
9,55,75,43,2
9,42,73,67,0
9,30,51,76,0
9,40,65,77,0
9,34,29,70,1
9,38,69,41,0
9,17,78,46,0
9,69,61,67,1
9,14,41,70,0
9,21,60,78,0
9,54,75,41,2
9,44,60,70,0
9,28,68,56,0
9,50,69,34,2
9,41,78,72,0
9,51,51,75,-1
9,66,64,57,2
9,46,55,78,0
9,20,75,56,0
9,56,72,64,0
9,53,68,40,2
9,18,72,46,0
9,52,67,56,0
9,29,75,48,0
9,39,59,67,0
9,40,66,21,2
9,20,44,77,0
9,45,66,77,0
9,82,57,55,2
9,36,70,79,0
9,52,45,69,1
9,68,58,51,2
9,32,33,83,0
9,39,24,82,1
9,32,75,34,0
9,53,57,73,0
9,62,46,70,1
9,42,70,84,0
9,58,70,50,2
9,32,18,70,1
9,28,71,61,0
9,30,68,28,2
9,31,51,71,0
9,62,71,23,2
9,25,67,64,0
9,18,52,68,0
9,32,70,31,2
9,56,28,70,1
9,54,33,71,1
9,12,70,47,0
9,48,67,61,0
9,27,65,78,0
9,22,48,76,0
9,26,74,43,0
9,46,67,70,0
9,16,70,82,0
9,42,84,51,0
9,61,35,73,1
9,72,72,47,2
9,66,66,67,-1
9,67,69,62,2
9,74,53,69,1
9,26,50,67,0
9,12,73,53,0
9,20,37,73,0
9,19,47,76,0
9,16,73,63,0
9,44,46,67,0
9,18,55,66,0
9,38,65,68,0
9,69,66,43,2
9,19,71,42,0
9,69,60,61,1
9,23,53,67,0
9,27,68,40,0
9,73,60,66,1
9,17,30,67,0
9,45,49,67,0
9,36,52,69,0
9,52,53,67,0
9,40,64,77,0
9,51,51,67,-1
9,40,76,53,0
9,9,42,75,0
9,31,66,59,0
9,37,72,49,0
9,25,71,49,0
9,45,70,44,2
9,31,70,63,0
9,15,67,66,0
9,71,43,62,1
9,23,76,55,0
9,50,75,55,0
9,32,78,42,0
9,29,67,47,0
9,37,50,93,0
9,66,64,67,1
9,73,74,38,2
9,70,68,47,2
9,18,69,43,0
9,31,71,60,0
9,39,68,70,0
9,33,67,56,0
9,71,69,74,1
9,57,71,49,2
9,77,64,48,2
9,16,73,64,0
9,62,51,66,1
9,53,69,78,0
9,22,70,73,0
9,65,67,83,0
9,25,69,64,0
9,45,38,70,1
9,35,54,67,0
9,56,61,89,0
9,41,74,38,2
9,71,51,34,2
9,31,77,70,0
9,30,34,67,0
9,51,74,25,2
9,28,70,42,0
9,16,70,60,0
9,54,73,63,0
9,26,50,70,0
10,44,70,50,0
10,35,21,93,1
10,37,56,71,0
10,17,92,34,0
10,35,73,49,0
10,46,34,73,1
10,25,63,71,0
10,47,63,74,0
10,35,76,72,0
10,85,66,59,2
10,30,83,38,0
10,45,81,38,2
10,36,41,67,0
10,67,65,78,1
10,26,100,56,0
10,57,77,58,0
10,21,96,24,0
10,34,50,75,0
10,59,43,82,1
10,40,15,84,1
10,42,49,84,0
10,22,48,68,0
10,36,42,70,0
10,45,31,68,1
10,26,65,67,0
10,25,22,74,1
10,54,85,49,2
10,7,68,31,0
10,60,75,66,0
10,27,9,69,1
10,57,26,70,1
10,48,80,63,0
10,42,75,72,0
10,35,68,56,0
10,32,39,67,0
10,56,66,77,0
10,68,35,33,2
10,32,31,66,1
10,44,77,48,0
10,27,78,84,0
10,35,67,33,2
10,45,84,39,2
10,51,57,68,0
10,46,49,71,0
10,26,78,66,0
10,38,85,35,2
10,56,70,48,2
10,44,65,86,0
10,37,73,59,0
10,48,71,65,0
10,15,66,67,0
10,27,74,52,0
10,39,41,69,0
10,67,67,77,-1
10,61,67,28,2
10,48,75,60,0
10,40,44,68,0
10,19,77,56,0
10,30,49,73,0
10,43,46,77,0
10,36,33,80,1
10,36,55,70,0
10,24,56,67,0
10,35,70,68,0
10,57,76,76,0
10,46,61,75,0
10,13,67,31,0
10,39,73,75,0
10,51,49,71,1
10,39,69,57,0
10,72,54,43,2
10,45,43,77,1
10,50,80,70,0
10,24,67,56,0
10,15,67,48,0
10,34,24,78,1
10,67,56,52,2
10,35,73,64,0
10,69,66,90,1
10,57,82,62,0
10,69,53,60,1
10,35,55,66,0
10,37,66,33,2
10,54,70,53,2
10,62,73,74,0
10,38,66,18,2
10,61,74,23,2
10,23,45,72,0
10,44,45,79,0
10,56,28,72,1
10,21,30,79,0
10,42,61,72,0
10,34,54,74,0
10,33,56,70,0
10,69,71,55,2
10,29,69,44,0
10,3,77,20,0
10,15,81,13,2
10,33,71,76,0
10,58,72,70,0
10,26,52,73,0
10,21,82,56,0
10,34,66,71,0
10,26,40,66,0
10,37,78,54,0
10,36,31,72,1
10,69,18,29,1
10,66,38,23,2
10,32,68,68,0
10,8,67,40,0
10,22,69,44,0
10,39,25,67,1
10,40,50,98,0
10,54,51,67,1
10,12,28,73,0
10,57,41,81,1
10,60,62,71,0
10,35,40,70,0
10,60,38,67,1
10,64,74,72,0
10,64,36,69,1
10,69,70,58,2
10,21,23,71,0
10,58,44,71,1
10,34,39,78,0
10,71,43,64,1
10,61,86,53,2
10,61,47,74,1
10,15,16,68,0
10,50,45,75,1
10,18,72,66,0
10,41,45,74,0
10,6,76,66,0
10,46,72,45,2
10,27,76,59,0
10,42,75,56,0
10,47,50,70,0
10,57,72,59,0
10,71,68,67,2
10,19,69,42,0
10,39,45,80,0
10,29,78,36,0
10,15,83,39,0
10,28,85,51,0
10,30,39,66,0
10,9,26,76,0
10,22,67,67,0
10,65,55,71,1
10,53,40,76,1
10,56,67,56,-1
10,35,80,63,0
10,47,43,67,1
10,35,74,55,0
10,15,53,70,0
10,54,68,73,0
10,43,45,67,0
10,50,69,54,0
10,30,73,59,0
10,43,73,61,0
10,55,29,90,1
10,44,60,87,0
10,23,84,68,0
10,26,68,20,2
10,29,73,67,0
10,34,52,83,0
10,41,70,48,0
10,57,68,71,0
10,48,75,75,0
10,31,69,43,0
10,40,69,28,2
10,62,57,73,1
10,38,75,73,0
10,41,78,34,2
10,40,49,70,0
10,29,51,73,0
10,28,77,83,0
10,40,81,71,0
10,32,72,38,0
10,78,13,32,1
10,39,75,68,0
10,15,83,42,0
10,28,67,82,0
10,14,49,84,0
10,51,58,71,0
10,45,76,46,0
10,34,73,32,2
10,26,53,70,0
10,38,45,82,0
10,39,81,32,2
10,35,26,74,1
10,25,69,18,2
10,26,39,78,0
10,43,71,56,0
10,33,53,87,0
10,25,50,70,0
10,35,53,67,0
10,49,71,83,0
10,20,44,70,0
10,44,69,38,2
10,55,66,67,0
10,68,59,76,1
10,59,57,69,1
10,31,56,75,0
10,46,74,49,0
10,55,66,55,-1
10,7,40,77,0
10,31,71,12,2
10,23,67,63,0
10,48,74,27,2
10,29,77,52,0
10,25,45,72,0
10,32,64,77,0
10,30,63,72,0
10,62,52,86,1
10,10,68,47,0
10,35,42,74,0
10,66,51,36,2
10,31,70,26,2
10,75,41,55,1
10,31,69,52,0
10,40,56,68,0
10,43,58,81,0
10,29,80,60,0
10,37,67,41,0
10,49,72,61,0
10,39,70,59,0
10,60,45,79,1
10,31,69,51,0
10,59,76,50,2
10,22,68,47,0
10,23,91,58,0
10,33,72,70,0
10,47,34,66,1
10,14,72,59,0
10,71,47,25,2
10,47,80,50,0
10,78,78,66,2
10,44,76,50,0
10,49,76,74,0
10,34,53,67,0
10,64,63,74,1
10,27,54,66,0
10,55,70,51,2
10,64,57,72,1
10,37,67,57,0
10,23,21,67,1
10,53,74,70,0
10,70,59,52,2
10,28,36,75,0
10,49,70,57,0
10,38,72,20,2
10,78,61,63,1
10,38,50,66,0
10,71,59,52,2
10,15,68,46,0
10,8,68,45,0
10,12,80,9,2
10,64,77,36,2
10,69,68,66,2
10,75,51,51,-1
10,42,64,78,0
10,52,65,69,0
10,45,66,27,2
10,32,73,48,0
10,15,44,73,0
10,14,27,71,0
10,14,73,50,0
10,36,25,76,1
10,12,43,71,0
10,57,70,73,0
10,10,34,68,0
10,46,80,31,2
10,62,68,33,2
10,12,70,84,0
10,25,41,78,0
10,47,78,69,0
10,20,44,69,0
10,32,80,79,0
10,40,65,84,0
10,27,66,52,0
10,72,66,66,-1
10,59,62,72,0
10,70,64,65,1
10,50,56,66,0
10,33,66,47,0
10,48,67,48,-1
10,41,32,81,1
10,41,78,32,2
10,68,23,66,1
10,52,68,60,0
10,78,53,49,2
10,39,60,67,0
10,25,79,72,0
10,50,77,60,0
10,53,50,72,1
10,45,61,85,0
10,41,71,57,0
10,25,49,74,0
10,2,67,49,0
10,40,78,57,0
10,30,69,52,0
10,34,64,66,0
10,49,26,67,1
10,49,55,73,0
10,38,71,56,0
10,41,46,80,0
10,35,46,68,0
10,23,30,66,0
10,13,85,66,0
10,33,72,38,0
10,64,39,75,1
10,28,67,34,0
10,41,65,71,0
10,50,69,30,2
10,66,65,70,1
10,26,49,72,0
10,21,45,69,0
10,18,73,68,0
10,40,68,43,0
10,12,81,42,0
10,2,27,71,0
10,41,44,70,0
10,37,40,71,0
10,27,65,70,0
10,52,68,69,0
10,64,67,60,2
10,58,78,71,0
10,47,71,88,0
10,33,33,66,-1
10,15,67,72,0
10,54,73,59,0
10,58,63,69,0
10,57,78,36,2
10,38,73,65,0
10,15,70,30,0
10,39,50,71,0
10,64,58,76,1
10,47,56,83,0
10,27,79,51,0
10,56,60,66,0
10,31,46,79,0
10,64,38,75,1
10,28,71,63,0
10,44,79,55,0
10,27,31,70,0
10,34,68,42,0
10,66,77,68,0
10,53,56,67,0
10,43,70,56,0
10,59,63,68,0
10,33,74,33,-1
10,64,16,69,1
10,26,64,67,0
10,42,87,44,0
10,67,75,65,2
10,64,90,58,2
10,40,63,72,0
10,53,59,78,0
10,28,61,79,0
10,41,66,44,0
10,21,74,52,0
10,42,70,47,0
10,26,41,73,0
10,23,64,75,0
10,47,65,71,0
10,55,81,76,0
10,16,42,72,0
10,52,79,64,0
10,56,20,73,1
10,24,36,73,0
10,55,53,74,1
10,73,53,53,-1
10,34,56,80,0
10,41,74,27,2
10,38,61,66,0
10,53,69,66,0
10,17,67,68,0
10,38,67,35,2
10,10,55,72,0
10,24,68,50,0
10,23,75,47,0
10,37,54,68,0
10,46,44,87,1
10,33,39,66,0
10,72,49,54,1
10,62,68,51,2
10,44,85,60,0
10,37,73,70,0
10,40,76,51,0
10,82,61,52,2
10,4,24,73,0
10,33,61,71,0
10,30,39,68,0
10,24,57,69,0
10,44,44,72,-1
10,55,81,65,0
10,11,34,78,0
10,24,34,70,0
10,65,68,70,0
10,29,79,34,0
10,40,90,42,0
10,27,58,71,0
10,32,45,79,0
10,34,58,90,0
10,45,74,68,0
10,70,73,66,2
10,49,70,61,0
10,48,45,74,1
10,62,74,37,2
10,51,66,23,2
10,41,81,55,0
10,36,44,74,0
10,24,68,46,0
10,46,56,74,0
10,2,83,21,0
10,46,87,51,0
10,41,76,50,0
10,45,52,76,0
10,48,49,74,0
10,40,44,81,0
10,10,72,33,0
10,56,79,55,2
10,55,78,59,0
10,65,63,70,1
10,43,74,50,0
10,21,9,70,1
10,66,71,62,2
10,43,78,56,0
10,16,65,75,0
10,87,70,44,2
10,54,60,86,0
10,26,35,67,0
10,45,63,78,0
10,50,68,48,2
10,67,54,53,2
10,56,48,73,1
10,35,72,37,0
10,53,73,51,2
10,71,28,61,1
10,21,71,51,0
10,43,52,73,0
10,24,43,82,0
10,27,80,77,0
10,27,43,67,0
10,2,67,37,0
10,85,48,45,2
10,43,82,56,0
10,18,79,44,0
10,58,35,67,1
10,67,33,58,1
10,25,67,77,0
10,57,55,73,1
10,65,74,69,0
10,37,65,74,0
10,28,67,46,0
10,35,40,70,0
10,49,49,72,-1
10,37,85,59,0
10,68,43,49,1
10,33,63,80,0
10,41,73,62,0
10,26,41,66,0
10,31,73,73,0
10,19,32,73,0
10,48,78,29,2
10,12,76,14,0
10,29,69,56,0
10,19,69,59,0
10,41,60,70,0
10,21,72,63,0
10,58,39,72,1
10,38,40,76,0
10,48,56,66,0
10,56,64,73,0
10,43,59,74,0
10,10,54,75,0
10,29,53,69,0
10,49,58,74,0
10,78,59,28,2
10,50,72,38,2
10,51,37,72,1
10,38,38,84,-1
10,26,34,74,0
10,49,64,74,0
10,65,41,68,1
10,9,19,68,0
10,49,69,24,2
10,4,68,25,0
10,29,42,69,0
10,31,47,73,0
10,31,45,66,0
10,9,72,38,0
10,56,48,74,1
10,24,69,58,0
10,25,55,66,0
10,13,40,68,0
10,30,49,73,0
10,60,67,76,0
10,54,71,47,2
10,29,73,46,0
10,9,74,24,0
10,39,69,40,0
10,35,71,62,0
10,58,72,60,0
10,32,70,66,0
10,30,14,75,1
10,44,55,66,0
10,33,73,44,0
10,50,73,80,0
10,64,78,60,2
10,38,73,56,0
10,43,67,43,-1
10,44,66,53,0
10,20,61,70,0
10,57,56,72,1
10,55,50,76,1
10,66,57,60,1
10,49,44,84,1
10,27,48,68,0
10,68,55,60,1
10,54,65,66,0
10,47,42,66,1
10,55,50,81,1
10,36,67,77,0
10,58,33,81,1
10,23,77,65,0
10,34,40,80,0
10,47,67,65,0
10,14,69,28,0
10,76,27,25,2
10,14,66,37,0
10,73,43,69,1
10,14,74,64,0
10,52,79,66,0
10,81,54,81,1
10,27,71,78,0
10,24,86,59,0
10,52,69,42,2
10,20,69,21,0
10,19,64,79,0
10,36,68,69,0
10,68,59,62,1
10,17,57,69,0
10,41,37,68,1
10,15,73,43,0
10,42,37,78,1
10,69,59,50,2
10,33,51,69,0
10,50,75,60,0
10,76,70,28,2
10,27,22,67,1
10,28,81,46,0
10,38,71,39,0
10,66,63,62,2
10,15,67,76,0
10,29,87,32,0
10,70,38,38,-1
10,35,66,72,0
10,41,72,74,0
10,27,75,28,0
10,16,27,80,0
10,31,64,82,0
10,67,61,37,2
10,35,76,57,0
10,23,66,33,0
10,37,72,50,0
10,47,99,46,2
10,34,67,43,0
10,13,17,84,0
10,24,73,67,0
10,44,56,71,0
10,38,62,83,0
10,29,73,26,2
10,66,51,40,2
10,62,74,62,-1
10,30,77,67,0
10,15,67,41,0
10,8,69,78,0
10,20,76,34,0
10,24,41,71,0
10,44,66,14,2
10,36,59,72,0
10,42,26,80,1
10,13,71,55,0
10,20,37,72,0
10,37,78,41,0
10,31,76,31,-1
10,58,67,59,0
10,31,40,92,0
10,48,78,56,0
10,62,81,39,2
10,70,52,26,2
10,56,65,66,0
10,24,70,80,0
10,30,65,69,0
10,35,68,70,0
10,49,50,89,0
10,53,49,85,1
10,14,70,13,2
10,20,29,84,0
10,23,27,69,0
10,56,57,77,0
10,73,49,60,1
10,13,75,20,0
10,36,81,54,0
10,33,46,75,0
10,22,44,68,0
10,36,61,72,0
10,28,41,73,0
10,35,38,68,0
10,40,74,68,0
10,34,75,55,0
10,18,71,30,0
10,68,48,27,2
10,66,56,67,1
10,14,48,69,0
10,37,66,72,0
10,54,68,42,2
10,38,69,62,0
10,69,65,78,1
10,58,82,53,2
10,32,42,77,0
10,41,55,74,0
10,19,71,72,0
10,47,32,73,1
10,21,69,17,2
10,33,83,35,0
10,18,71,86,0
10,20,50,83,0
10,10,73,55,0
10,40,73,52,0
10,74,53,36,2
10,24,68,36,0
10,46,67,69,0
10,26,52,71,0
10,36,70,64,0
10,20,53,72,0
10,61,67,33,2
10,50,49,71,1
10,31,69,82,0
10,47,79,70,0
10,64,73,44,2
10,46,73,69,0
10,14,29,67,0
10,68,43,38,2
10,48,69,45,2
10,38,39,87,0
10,27,85,46,0
10,23,69,21,2
10,48,68,46,2
10,10,69,49,0
10,55,52,71,1
10,57,70,71,0
10,35,82,48,0
10,50,69,64,0
10,29,35,70,0
10,50,74,42,2
10,24,70,21,2
10,35,70,62,0
10,63,49,77,1
10,37,80,52,0
10,43,75,49,0
10,41,77,55,0
10,25,69,25,-1
10,8,18,72,0
10,47,54,66,0
10,41,81,35,2
10,52,69,45,2
10,51,68,37,2
10,39,57,66,0
10,55,74,31,2
10,37,46,80,0
10,47,46,78,1
10,35,70,77,0
10,23,84,19,2
10,73,46,53,1
10,27,71,8,2
10,54,73,68,0
10,31,46,71,0
10,30,29,67,1
10,36,70,64,0
10,12,74,57,0
10,14,67,39,0
10,18,48,76,0
10,43,60,71,0
10,39,66,65,0
10,49,77,9,2
10,27,67,67,0
10,61,68,54,2
10,44,71,55,0
10,24,66,57,0
10,42,43,75,0
10,21,74,56,0
10,35,43,80,0
10,28,56,80,0
10,33,74,36,0
10,29,52,76,0
10,9,69,30,0
10,58,70,64,0
10,66,59,48,2
10,12,68,21,0
10,46,65,71,0
10,52,66,32,2
10,13,83,62,0
10,46,67,59,0
10,37,61,75,0
10,45,74,64,0
10,88,71,54,2
10,76,79,59,2
10,48,76,61,0
10,37,70,47,0
10,8,28,66,0
10,35,46,79,0
10,69,59,46,2
10,41,80,39,2
10,25,79,45,0
10,36,71,48,0
10,44,57,67,0
10,52,74,55,0
10,32,86,74,0
10,4,79,26,0
10,67,69,40,2
10,6,34,74,0
10,47,57,84,0
10,56,70,65,0
10,75,74,65,2
10,42,64,73,0
10,22,73,25,0
10,24,45,73,0
10,36,79,68,0
10,32,47,70,0
10,64,76,72,0
10,18,77,40,0
10,43,48,78,0
10,65,22,85,1
10,53,72,61,0
10,56,37,70,1
10,68,94,47,2
10,24,26,68,0
10,71,64,73,1
10,43,57,66,0
10,55,64,67,0
10,69,40,48,1
10,62,77,83,0
10,28,85,65,0
10,20,60,85,0
10,26,76,72,0
10,42,35,86,1
10,33,89,57,0
10,66,55,73,1
10,50,39,82,1
10,21,77,60,0
10,42,59,75,0
10,42,45,68,0
10,35,78,58,0
10,51,65,75,0
10,54,67,38,2
10,48,47,69,1
10,56,68,51,2
10,75,38,65,1
10,40,66,61,0
10,74,60,48,2
10,49,75,69,0
10,50,25,72,1
10,21,71,43,0
10,56,21,66,1
10,64,57,69,1
10,71,63,77,1
10,68,37,35,2
10,22,49,69,0
10,36,94,64,0
10,54,79,59,0
10,58,38,69,1
10,24,34,68,0
10,12,71,9,2
10,18,74,50,0
10,53,70,80,0
10,27,31,71,0
10,7,78,46,0
10,67,74,86,0
10,15,68,55,0
10,43,73,65,0
10,49,64,76,0
10,38,64,66,0
10,20,69,50,0
10,54,74,75,0
10,74,40,64,1
10,47,73,56,0
10,30,75,67,0
10,15,71,59,0
10,46,61,72,0
10,66,74,78,0
10,68,67,73,1
10,54,60,72,0
10,23,33,96,0
10,46,67,57,0
10,15,77,53,0
10,22,70,29,0
10,34,73,51,0
10,47,60,79,0
10,29,47,73,0
10,50,74,78,0
10,43,43,83,-1
10,25,75,39,0
10,40,34,70,1
10,26,70,41,0
10,44,75,74,0
10,8,66,49,0
10,33,68,80,0
10,41,52,67,0
10,62,75,68,0
10,43,77,54,0
10,50,83,59,0
10,33,69,81,0
10,68,16,36,1
10,19,78,78,0
10,79,38,52,1
10,72,57,53,2
10,34,71,43,0
10,55,71,61,0
10,65,35,70,1
10,36,73,60,0
10,64,76,72,0
10,28,38,68,0
10,37,67,66,0
10,44,66,58,0
10,24,80,26,0
10,58,78,74,0
10,59,62,67,0
10,19,63,66,0
10,57,82,65,0
10,78,61,59,2
10,51,53,73,0
10,40,45,70,0
10,54,68,32,2
10,46,68,65,0
10,41,69,41,-1
10,20,95,61,0
10,25,77,50,0
10,54,66,72,0
10,20,55,81,0
10,48,57,69,0
10,21,79,64,0
10,65,72,37,2
10,30,46,70,0
10,26,67,47,0
10,27,64,84,0
10,24,77,63,0
10,63,86,64,0
10,54,68,71,0
10,22,68,89,0
10,56,80,65,0
10,53,85,63,0
10,67,68,58,2
10,26,52,72,0
10,35,56,73,0
10,10,78,49,0
10,34,67,74,0
10,54,34,71,1
10,48,79,75,0
10,59,74,52,2
10,27,83,59,0
10,71,75,50,2
10,30,51,68,0
10,21,84,44,0
10,14,71,42,0
10,52,93,70,0
10,70,67,71,1
10,38,70,27,2
10,63,67,64,0
10,40,33,80,1
10,25,30,84,0
10,42,44,66,0
10,54,70,71,0
10,31,73,76,0
10,24,25,69,0
10,14,58,67,0
10,12,68,50,0
10,42,56,66,0
10,71,60,57,2
10,45,69,39,2
10,44,72,52,0
10,15,72,64,0
10,55,71,81,0
10,58,74,43,2
10,62,80,46,2
10,15,79,58,0
10,49,56,70,0
10,60,71,75,0
10,64,70,78,0
10,48,66,56,0
10,26,70,44,0
10,30,32,76,0
10,8,79,44,0
10,32,50,92,0
10,77,28,54,1
10,52,70,57,0
10,41,65,68,0
10,30,53,70,0
10,44,65,70,0
10,21,79,33,0
10,67,32,68,1
10,38,41,75,0
10,12,14,70,0
10,52,50,72,1
10,35,25,71,1
10,20,54,76,0
10,15,72,45,0
10,20,70,59,0
10,37,68,36,2
10,38,55,94,0
10,53,79,23,2
10,31,73,27,2
10,7,66,75,0
10,28,67,72,0
10,45,80,58,0
10,15,70,58,0
10,16,70,18,0
10,33,76,49,0
10,43,77,55,0
10,42,64,71,0
10,33,45,71,0
10,20,81,20,-1
10,43,46,68,0
10,58,31,67,1
10,21,28,81,0
10,66,47,56,1
10,11,48,66,0
10,32,70,61,0
10,15,67,19,0
10,51,68,65,0
10,39,70,60,0
10,20,78,30,0
10,70,65,79,1
10,80,67,68,1
10,36,60,66,0
10,55,72,62,0
10,39,68,77,0
10,64,68,54,2
10,71,73,74,0
10,31,69,65,0
10,76,39,77,1
10,63,40,71,1
10,50,41,94,1
10,41,69,28,2
10,35,77,41,0
10,57,45,67,1
10,55,89,43,2
10,50,63,67,0
10,56,60,82,0
10,70,61,80,1
10,27,76,17,2
10,12,43,68,0
10,13,23,66,0
10,52,64,71,0
10,16,51,66,0
10,58,61,73,0
10,34,67,57,0
10,31,79,52,0
10,59,60,81,0
10,47,71,40,2
10,37,16,71,1
10,64,70,63,2
10,39,66,44,0
10,55,66,72,0
10,69,43,67,1
10,57,68,74,0
10,41,72,52,0
10,18,72,58,0
10,53,15,66,1
10,39,73,59,0
10,35,67,77,0
10,9,73,48,0
10,39,48,92,0
10,58,65,73,0
10,17,81,61,0
10,56,53,72,1
10,44,39,72,1
10,40,25,75,1
10,36,70,33,2
10,27,79,71,0
10,55,39,70,1
10,49,75,79,0
10,60,42,67,1
10,52,84,58,0
10,40,67,53,0
10,57,75,68,0
10,19,70,60,0
10,23,56,72,0
10,28,76,74,0
10,28,72,18,2
10,27,81,49,0
10,30,29,67,1
10,22,67,39,0
10,48,73,67,0
10,58,63,72,0
10,13,81,60,0
10,25,60,71,0
10,30,69,33,0
